directory_name,name,packages,version,average_entropy,python_file_count,package_size,contains_ip,contains_domain,contains_bytestrings,contains_base64,contains_eval,contains_import_subprocess,contains_import_os,contains_import_network_modules,contains_os_environ_access,license,author,author_email,package_dir,url,keywords,install_requires,description,long_description_content_type,long_description,classifiers,zip_safe,cmdclass,python_requires,tests_require,package_data,include_package_data,extras_require,project_urls,maintainer,py_modules,scripts,data_files,entry_points,null,platforms,download_url,py_module,setup_requires,options,post_install,authors,test_suite,platform,bugtrack_url,package
convocations,,,,4.41444585520369,2431,32581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
convocations,convocations,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[keyword(arg='where', value=Constant(value='.')), keyword(arg='exclude', value=List(elts=[Constant(value='test')], ctx=Load()))])","Name(id='version', ctx=Load())",4.162658965795048,2431,2316428,,,,,,,,,,BSD,2ps,pshingavi@gmail.com,{'': '.'},https://github.com/crazy-penguins/convocations,,"['jinja2', 'pyyaml', 'termcolor', 'colorama', 'raft', 'requests', 'requests_oauthlib', 'murmuration>=0.8', 'waddle>=1.1', 'halo', 'python-dateutil', 'pytz']",convocations,text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Console', 'Intended Audience :: Developers', 'Intended Audience :: System Administrators', 'License :: OSI Approved :: BSD License', 'Operating System :: POSIX', 'Operating System :: Unix', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Topic :: Software Development', 'Topic :: Software Development :: Libraries', 'Topic :: Software Development :: Libraries :: Python Modules']",,,,,"{'convocations.pypi': ['templates/**/*'], 'convocations.tundra': ['templates/**/*'], 'convocations.docker': ['templates/**/*']}",True,"Name(id='extras', ctx=Load())",,,,,,"{'console_scripts': ['pypi = convocations.pypi.program:program.run', 'sharepoint = convocations.sharepoint.program:program.run']}",,,,,,,,,,,,
convocations,{{ name }},['{{ name }}'],"Name(id='version', ctx=Load())",2.0253814870255256,2431,16838,,,,,,,,,,BSD,dev,developers@directbuy.com,,https://bitbucket.org/dbuy/{{ name }},,[],{{ name }},text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Console', 'Intended Audience :: Developers', 'Intended Audience :: System Administrators', 'License :: OSI Approved :: BSD License', 'Operating System :: POSIX', 'Operating System :: Unix', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Topic :: Software Development', 'Topic :: Software Development :: Libraries', 'Topic :: Software Development :: Libraries :: Python Modules']",,,,,,,"Name(id='extras', ctx=Load())",,,,,,,,,,,,,,,,,,
convocations,,,,4.41444585520369,2431,32581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
convocations,convocations,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[keyword(arg='where', value=Constant(value='.')), keyword(arg='exclude', value=List(elts=[Constant(value='test')], ctx=Load()))])","Name(id='version', ctx=Load())",4.152323740338681,2431,2286035,,,,,,,,,,BSD,2ps,pshingavi@gmail.com,{'': '.'},https://github.com/crazy-penguins/convocations,,"['jinja2', 'pyyaml', 'termcolor', 'colorama', 'raft', 'requests', 'requests_oauthlib', 'murmuration>=0.8', 'waddle>=1.1', 'halo', 'python-dateutil', 'pytz']",convocations,text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Console', 'Intended Audience :: Developers', 'Intended Audience :: System Administrators', 'License :: OSI Approved :: BSD License', 'Operating System :: POSIX', 'Operating System :: Unix', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Topic :: Software Development', 'Topic :: Software Development :: Libraries', 'Topic :: Software Development :: Libraries :: Python Modules']",,,,,"{'convocations.pypi': ['templates/**/*'], 'convocations.tundra': ['templates/**/*'], 'convocations.docker': ['templates/**/*']}",True,"Name(id='extras', ctx=Load())",,,,,,"{'console_scripts': ['pypi = convocations.pypi.program:program.run', 'sharepoint = convocations.sharepoint.program:program.run']}",,,,,,,,,,,,
convocations,{{ name }},['{{ name }}'],"Name(id='version', ctx=Load())",2.0253814870255256,2431,16838,,,,,,,,,,BSD,dev,developers@directbuy.com,,https://bitbucket.org/dbuy/{{ name }},,[],{{ name }},text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Console', 'Intended Audience :: Developers', 'Intended Audience :: System Administrators', 'License :: OSI Approved :: BSD License', 'Operating System :: POSIX', 'Operating System :: Unix', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Topic :: Software Development', 'Topic :: Software Development :: Libraries', 'Topic :: Software Development :: Libraries :: Python Modules']",,,,,,,"Name(id='extras', ctx=Load())",,,,,,,,,,,,,,,,,,
convocations,,,,4.41444585520369,2431,32581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
convocations,convocations,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[keyword(arg='where', value=Constant(value='.')), keyword(arg='exclude', value=List(elts=[Constant(value='test')], ctx=Load()))])","Name(id='version', ctx=Load())",4.153659200547576,2431,2190892,,,,,,,,,,BSD,2ps,pshingavi@gmail.com,{'': '.'},https://github.com/crazy-penguins/convocations,,"['jinja2', 'pyyaml', 'termcolor', 'colorama', 'requests', 'requests_oauthlib', 'murmuration>=0.8', 'waddle>=1.1', 'halo', 'python-dateutil', 'pytz']",convocations,text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Console', 'Intended Audience :: Developers', 'Intended Audience :: System Administrators', 'License :: OSI Approved :: BSD License', 'Operating System :: POSIX', 'Operating System :: Unix', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Topic :: Software Development', 'Topic :: Software Development :: Libraries', 'Topic :: Software Development :: Libraries :: Python Modules']",,,,,"{'convocations.pypi': ['templates/**/*'], 'convocations.tundra': ['templates/**/*'], 'convocations.docker': ['templates/**/*']}",True,"Name(id='extras', ctx=Load())",,,,,,"{'console_scripts': ['pypi = convocations.pypi.program:program.run', 'sharepoint = convocations.sharepoint.program:program.run']}",,,,,,,,,,,,
convocations,{{ name }},['{{ name }}'],"Name(id='version', ctx=Load())",2.0253814870255256,2431,16838,,,,,,,,,,BSD,dev,developers@directbuy.com,,https://bitbucket.org/dbuy/{{ name }},,[],{{ name }},text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Console', 'Intended Audience :: Developers', 'Intended Audience :: System Administrators', 'License :: OSI Approved :: BSD License', 'Operating System :: POSIX', 'Operating System :: Unix', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Topic :: Software Development', 'Topic :: Software Development :: Libraries', 'Topic :: Software Development :: Libraries :: Python Modules']",,,,,,,"Name(id='extras', ctx=Load())",,,,,,,,,,,,,,,,,,
convocations,,,,4.41444585520369,2431,32581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
convocations,convocations,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[keyword(arg='where', value=Constant(value='.')), keyword(arg='exclude', value=List(elts=[Constant(value='test')], ctx=Load()))])","Name(id='version', ctx=Load())",4.15343733519073,2431,2190421,,,,,,,,,,BSD,2ps,pshingavi@gmail.com,{'': '.'},https://github.com/crazy-penguins/convocations,,"['jinja2', 'pyyaml', 'termcolor', 'colorama', 'raft', 'requests', 'requests_oauthlib', 'murmuration>=0.9', 'waddle>=1.1', 'halo', 'python-dateutil', 'pytz']",convocations,text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Console', 'Intended Audience :: Developers', 'Intended Audience :: System Administrators', 'License :: OSI Approved :: BSD License', 'Operating System :: POSIX', 'Operating System :: Unix', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Topic :: Software Development', 'Topic :: Software Development :: Libraries', 'Topic :: Software Development :: Libraries :: Python Modules']",,,,,"{'convocations.pypi': ['templates/**/*'], 'convocations.tundra': ['templates/**/*'], 'convocations.docker': ['templates/**/*']}",True,"Name(id='extras', ctx=Load())",,,,,,"{'console_scripts': ['pypi = convocations.pypi.program:program.run', 'sharepoint = convocations.sharepoint.program:program.run']}",,,,,,,,,,,,
convocations,{{ name }},['{{ name }}'],"Name(id='version', ctx=Load())",2.0253814870255256,2431,16838,,,,,,,,,,BSD,dev,developers@directbuy.com,,https://bitbucket.org/dbuy/{{ name }},,[],{{ name }},text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Console', 'Intended Audience :: Developers', 'Intended Audience :: System Administrators', 'License :: OSI Approved :: BSD License', 'Operating System :: POSIX', 'Operating System :: Unix', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Topic :: Software Development', 'Topic :: Software Development :: Libraries', 'Topic :: Software Development :: Libraries :: Python Modules']",,,,,,,"Name(id='extras', ctx=Load())",,,,,,,,,,,,,,,,,,
convocations,,,,4.41444585520369,2431,32581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
convocations,convocations,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[keyword(arg='where', value=Constant(value='.')), keyword(arg='exclude', value=List(elts=[Constant(value='test')], ctx=Load()))])","Name(id='version', ctx=Load())",4.162633754294151,2431,2316264,,,,,,,,,,BSD,2ps,pshingavi@gmail.com,{'': '.'},https://github.com/crazy-penguins/convocations,,"['jinja2', 'pyyaml', 'termcolor', 'colorama', 'raft', 'requests', 'requests_oauthlib', 'murmuration>=0.8', 'waddle>=1.1', 'halo', 'python-dateutil', 'pytz']",convocations,text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Console', 'Intended Audience :: Developers', 'Intended Audience :: System Administrators', 'License :: OSI Approved :: BSD License', 'Operating System :: POSIX', 'Operating System :: Unix', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Topic :: Software Development', 'Topic :: Software Development :: Libraries', 'Topic :: Software Development :: Libraries :: Python Modules']",,,,,"{'convocations.pypi': ['templates/**/*'], 'convocations.tundra': ['templates/**/*'], 'convocations.docker': ['templates/**/*']}",True,"Name(id='extras', ctx=Load())",,,,,,"{'console_scripts': ['pypi = convocations.pypi.program:program.run', 'sharepoint = convocations.sharepoint.program:program.run']}",,,,,,,,,,,,
convocations,{{ name }},['{{ name }}'],"Name(id='version', ctx=Load())",2.0253814870255256,2431,16838,,,,,,,,,,BSD,dev,developers@directbuy.com,,https://bitbucket.org/dbuy/{{ name }},,[],{{ name }},text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Console', 'Intended Audience :: Developers', 'Intended Audience :: System Administrators', 'License :: OSI Approved :: BSD License', 'Operating System :: POSIX', 'Operating System :: Unix', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Topic :: Software Development', 'Topic :: Software Development :: Libraries', 'Topic :: Software Development :: Libraries :: Python Modules']",,,,,,,"Name(id='extras', ctx=Load())",,,,,,,,,,,,,,,,,,
convocations,,,,4.41444585520369,2431,32581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
convocations,convocations,"Call(func=Name(id='find_packages', ctx=Load()), args=[], keywords=[keyword(arg='where', value=Constant(value='.')), keyword(arg='exclude', value=List(elts=[Constant(value='test')], ctx=Load()))])","Name(id='version', ctx=Load())",4.103702424676421,2431,2167785,,,,,,,,,,BSD,2ps,pshingavi@gmail.com,{'': '.'},https://github.com/crazy-penguins/convocations,,"['jinja2', 'pyyaml', 'termcolor', 'colorama', 'requests', 'requests_oauthlib', 'waddle', 'halo', 'python-dateutil', 'pytz']",convocations,text/markdown,"Name(id='long_description', ctx=Load())","['Development Status :: 5 - Production/Stable', 'Environment :: Console', 'Intended Audience :: Developers', 'Intended Audience :: System Administrators', 'License :: OSI Approved :: BSD License', 'Operating System :: POSIX', 'Operating System :: Unix', 'Operating System :: MacOS :: MacOS X', 'Operating System :: Microsoft :: Windows', 'Programming Language :: Python', 'Programming Language :: Python :: 3', 'Programming Language :: Python :: 3.6', 'Programming Language :: Python :: 3.7', 'Programming Language :: Python :: 3.8', 'Programming Language :: Python :: 3.9', 'Programming Language :: Python :: 3.10', 'Topic :: Software Development', 'Topic :: Software Development :: Libraries', 'Topic :: Software Development :: Libraries :: Python Modules']",,,,,"{'convocations.pypi': ['templates/**/*'], 'convocations.tundra': ['templates/**/*'], 'convocations.docker': ['templates/**/*']}",True,"Name(id='extras', ctx=Load())",,,,,,"{'console_scripts': ['pypi = convocations.pypi.program:program.run', 'sharepoint = convocations.sharepoint.program:program.run']}",,,,,,,,,,,,
